,_,date,edit_date,edit_hide,entities,forwards,from_id,from_scheduled,fwd_from,grouped_id,id,legacy,media,media_unread,mentioned,message,out,peer_id,pinned,post,post_author,replies,reply_markup,reply_to,restriction_reason,silent,via_bot_id,views,action
33,Message,2021-01-13 07:45:49+00:00,,0.0,"[{'_': 'MessageEntityUrl', 'offset': 0, 'length': 29}]",,"{'_': 'PeerUser', 'user_id': 969940416}",0.0,,,28197.0,0.0,"{'_': 'MessageMediaWebPage', 'webpage': {'_': 'WebPage', 'id': 7681580968776907688, 'url': 'http://t.co/RDaWo9Q9Df?amp=1', 'display_url': 'ynetnews.com/articles/0,7340,L-3342999,00.html', 'hash': -1920756412, 'type': 'article', 'site_name': 'ynetnews.com', 'title': ""Stalin's Jews"", 'description': ""We mustn't forget that some of greatest murderers of modern times were Jewish"", 'photo': {'_': 'Photo', 'id': 5786009890987288667, 'access_hash': 443720395106161717, 'file_reference': b'\x00_\xfe\xa8.\x9e""S\x9a\x82[~\xd5\xc4\xcf\x19\x9c0^\xb1\xd2', 'date': datetime.datetime(2018, 12, 5, 20, 58, 7, tzinfo=datetime.timezone.utc), 'sizes': [{'_': 'PhotoSize', 'type': 's', 'location': {'_': 'FileLocationToBeDeprecated', 'volume_id': 446727297, 'local_id': 359787}, 'w': 90, 'h': 90, 'size': 1297}, {'_': 'PhotoSize', 'type': 'x', 'location': {'_': 'FileLocationToBeDeprecated', 'volume_id': 446727297, 'local_id': 359788}, 'w': 200, 'h': 200, 'size': 5903}], 'dc_id': 4, 'has_stickers': False, 'video_sizes': []}, 'embed_url': None, 'embed_type': None, 'embed_width': None, 'embed_height': None, 'duration': None, 'author': 'Sever Plocker', 'document': None, 'cached_page': {'_': 'Page', 'url': 'https://www.ynetnews.com/articles/0,7340,L-3342999,00.html', 'blocks': [{'_': 'PageBlockTitle', 'text': {'_': 'TextPlain', 'text': ""Stalin's Jews""}}, {'_': 'PageBlockAuthorDate', 'author': {'_': 'TextPlain', 'text': 'Sever Plocker'}, 'published_date': datetime.datetime(2006, 12, 21, 23, 35, tzinfo=datetime.timezone.utc)}, {'_': 'PageBlockParagraph', 'text': {'_': 'TextPlain', 'text': ""Here's a particularly forlorn historical date: Almost 90 years ago, between the 19th and 20th of December 1917, in the midst of the Bolshevik revolution and civil war, Lenin signed a decree calling for the establishment of The All-Russian Extraordinary Commission for Combating Counter-Revolution and Sabotage, also known as Cheka.""}}, {'_': 'PageBlockParagraph', 'text': {'_': 'TextPlain', 'text': 'Within a short period of time, Cheka became the largest and cruelest state security organization. Its organizational structure was changed every few years, as were its names: From Cheka to GPU, later to NKVD, and later to KGB.'}}, {'_': 'PageBlockParagraph', 'text': {'_': 'TextPlain', 'text': 'We cannot know with certainty the number of deaths Cheka was responsible for in its various manifestations, but the number is surely at least 20 million, including victims of the forced collectivization, the hunger, large purges, expulsions, banishments, executions, and mass death at Gulags.'}}, {'_': 'PageBlockParagraph', 'text': {'_': 'TextPlain', 'text': 'Whole population strata were eliminated: Independent farmers, ethnic minorities, members of the bourgeoisie, senior officers, intellectuals, artists, labor movement activists, ""opposition members"" who were defined completely randomly, and countless members of the Communist party itself.'}}, {'_': 'PageBlockParagraph', 'text': {'_': 'TextPlain', 'text': 'In his new, highly praised book ""The War of the World, ""Historian Niall Ferguson writes that no revolution in the history of mankind devoured its children with the same unrestrained appetite as did the Soviet revolution. In his book on the Stalinist purges, Tel Aviv University\'s Dr. Igal Halfin writes that Stalinist violence was unique in that it was directed internally.'}}, {'_': 'PageBlockParagraph', 'text': {'_': 'TextPlain', 'text': 'Lenin, Stalin, and their successors could not have carried out their deeds without wide-scale cooperation of disciplined ""terror officials,"" cruel interrogators, snitches, executioners, guards, judges, perverts, and many bleeding hearts who were members of the progressive Western Left and were deceived by the Soviet regime of horror and even provided it with a kosher certificate.'}}, {'_': 'PageBlockParagraph', 'text': {'_': 'TextPlain', 'text': 'All these things are well-known to some extent or another, even though the former Soviet Union\'s archives have not yet been fully opened to the public. But who knows about this? Within Russia itself, very few people have been brought to justice for their crimes in the NKVD\'s and KGB\'s service. The Russian public discourse today completely ignores the question of ""How could it have happened to us?"" As opposed to Eastern European nations, the Russians did not settle the score with their Stalinist past.'}}, {'_': 'PageBlockParagraph', 'text': {'_': 'TextPlain', 'text': 'And us, the Jews? An Israeli student finishes high school without ever hearing the name ""Genrikh Yagoda,"" the greatest Jewish murderer of the 20th Century, the GPU\'s deputy commander and the founder and commander of the NKVD. Yagoda diligently implemented Stalin\'s collectivization orders and is responsible for the deaths of at least 10 million people. His Jewish deputies established and managed the Gulag system. After Stalin no longer viewed him favorably, Yagoda was demoted and executed, and was replaced as chief hangman in 1936 by Yezhov, the ""bloodthirsty dwarf.""'}}, {'_': 'PageBlockParagraph', 'text': {'_': 'TextPlain', 'text': 'Yezhov was not Jewish but was blessed with an active Jewish wife. In his Book ""Stalin: Court of the Red Star"", Jewish historian Sebag Montefiore writes that during the darkest period of terror, when the Communist killing machine worked in full force, Stalin was surrounded by beautiful, young Jewish women.'}}, {'_': 'PageBlockParagraph', 'text': {'_': 'TextPlain', 'text': 'Stalin\'s close associates and loyalists included member of the Central Committee and Politburo Lazar Kaganovich. Montefiore characterizes him as the ""first Stalinist"" and adds that those starving to death in Ukraine, an unparalleled tragedy in the history of human kind aside from the Nazi horrors and Mao\'s terror in China, did not move Kaganovich.'}}, {'_': 'PageBlockParagraph', 'text': {'_': 'TextPlain', 'text': ""Many Jews sold their soul to the devil of the Communist revolution and have blood on their hands for eternity. We'll mention just one more: Leonid Reichman, head of the NKVD's special department and the organization's chief interrogator, who was a particularly cruel sadist.""}}, {'_': 'PageBlockParagraph', 'text': {'_': 'TextPlain', 'text': 'In 1934, according to published statistics, 38.5 percent of those holding the most senior posts in the Soviet security apparatuses were of Jewish origin. They too, of course, were gradually eliminated in the next purges. In a fascinating lecture at a Tel Aviv University convention this week, Dr. Halfin described the waves of soviet terror as a ""carnival of mass murder,"" ""fantasy of purges"", and ""essianism of evil."" Turns out that Jews too, when they become captivated by messianic ideology, can become great murderers, among the greatest known by modern history.'}}, {'_': 'PageBlockParagraph', 'text': {'_': 'TextPlain', 'text': 'The Jews active in official communist terror apparatuses (In the Soviet Union and abroad) and who at times led them, did not do this, obviously, as Jews, but rather, as Stalinists, communists, and ""Soviet people."" Therefore, we find it easy to ignore their origin and ""play dumb"": What do we have to do with them? But let\'s not forget them. My own view is different. I find it unacceptable that a person will be considered a member of the Jewish people when he does great things, but not considered part of our people when he does amazingly despicable things.'}}, {'_': 'PageBlockParagraph', 'text': {'_': 'TextPlain', 'text': 'Even if we deny it, we cannot escape the Jewishness of ""our hangmen,"" who served the Red Terror with loyalty and dedication from its establishment. After all, others will always remind us of their origin.'}}], 'photos': [], 'documents': [], 'part': False, 'rtl': False, 'v2': False, 'views': None}, 'attributes': []}}",0.0,0.0,https://t.co/RDaWo9Q9Df?amp=1,0.0,"{'_': 'PeerChannel', 'channel_id': 1316672753}",0.0,0.0,,"{'_': 'MessageReplies', 'replies': 0, 'replies_pts': 56694, 'comments': False, 'recent_repliers': [], 'channel_id': None, 'max_id': None, 'read_max_id': None}",,,[],0.0,,,
34,Message,2021-01-13 07:45:21+00:00,,0.0,[],,"{'_': 'PeerUser', 'user_id': 969940416}",0.0,,,28196.0,0.0,,0.0,0.0,Let me get my notes 1 min,0.0,"{'_': 'PeerChannel', 'channel_id': 1316672753}",0.0,0.0,,,,"{'_': 'MessageReplyHeader', 'reply_to_msg_id': 28193, 'reply_to_peer_id': None, 'reply_to_top_id': None}",[],0.0,,,
35,Message,2021-01-13 07:45:14+00:00,,0.0,[],,"{'_': 'PeerUser', 'user_id': 1381956698}",0.0,,,28195.0,0.0,,0.0,0.0,Didn’t say he was,0.0,"{'_': 'PeerChannel', 'channel_id': 1316672753}",0.0,0.0,,"{'_': 'MessageReplies', 'replies': 0, 'replies_pts': 56694, 'comments': False, 'recent_repliers': [], 'channel_id': None, 'max_id': None, 'read_max_id': None}",,,[],0.0,,,
36,Message,2021-01-13 07:45:08+00:00,,0.0,[],,"{'_': 'PeerUser', 'user_id': 913812192}",0.0,,,28194.0,0.0,,0.0,0.0,Trotsky and lenin however were jews,0.0,"{'_': 'PeerChannel', 'channel_id': 1316672753}",0.0,0.0,,"{'_': 'MessageReplies', 'replies': 1, 'replies_pts': 56694, 'comments': False, 'recent_repliers': [], 'channel_id': None, 'max_id': 28200, 'read_max_id': None}",,,[],0.0,,,
37,Message,2021-01-13 07:44:56+00:00,,0.0,[],,"{'_': 'PeerUser', 'user_id': 913812192}",0.0,,,28193.0,0.0,,0.0,0.0,Stalin was no jew,0.0,"{'_': 'PeerChannel', 'channel_id': 1316672753}",0.0,0.0,,"{'_': 'MessageReplies', 'replies': 1, 'replies_pts': 56694, 'comments': False, 'recent_repliers': [], 'channel_id': None, 'max_id': 28196, 'read_max_id': None}",,,[],0.0,,,
38,Message,2021-01-13 07:44:43+00:00,,0.0,[],,"{'_': 'PeerUser', 'user_id': 969940416}",0.0,,,28192.0,0.0,,0.0,0.0,He killed Lenin and Trotsky,0.0,"{'_': 'PeerChannel', 'channel_id': 1316672753}",0.0,0.0,,"{'_': 'MessageReplies', 'replies': 0, 'replies_pts': 56694, 'comments': False, 'recent_repliers': [], 'channel_id': None, 'max_id': None, 'read_max_id': None}",,,[],0.0,,,
39,Message,2021-01-13 07:44:31+00:00,,0.0,[],,"{'_': 'PeerUser', 'user_id': 969940416}",0.0,,,28191.0,0.0,,0.0,0.0,The Revolution was a Jewish coup. Stálin was Jewish too btw,0.0,"{'_': 'PeerChannel', 'channel_id': 1316672753}",0.0,0.0,,"{'_': 'MessageReplies', 'replies': 0, 'replies_pts': 56694, 'comments': False, 'recent_repliers': [], 'channel_id': None, 'max_id': None, 'read_max_id': None}",,,[],0.0,,,
40,Message,2021-01-13 07:44:12+00:00,,0.0,[],,"{'_': 'PeerUser', 'user_id': 1381956698}",0.0,,,28190.0,0.0,,0.0,0.0,Poison,0.0,"{'_': 'PeerChannel', 'channel_id': 1316672753}",0.0,0.0,,"{'_': 'MessageReplies', 'replies': 0, 'replies_pts': 56694, 'comments': False, 'recent_repliers': [], 'channel_id': None, 'max_id': None, 'read_max_id': None}",,,[],0.0,,,
41,Message,2021-01-13 07:44:01+00:00,,0.0,[],,"{'_': 'PeerUser', 'user_id': 1381956698}",0.0,,,28189.0,0.0,,0.0,0.0,They assassinated Stalin later because he defied them,0.0,"{'_': 'PeerChannel', 'channel_id': 1316672753}",0.0,0.0,,"{'_': 'MessageReplies', 'replies': 0, 'replies_pts': 56694, 'comments': False, 'recent_repliers': [], 'channel_id': None, 'max_id': None, 'read_max_id': None}",,,[],0.0,,,
42,Message,2021-01-13 07:43:35+00:00,,0.0,[],,"{'_': 'PeerUser', 'user_id': 1381956698}",0.0,,,28188.0,0.0,,0.0,0.0,And USA,0.0,"{'_': 'PeerChannel', 'channel_id': 1316672753}",0.0,0.0,,"{'_': 'MessageReplies', 'replies': 0, 'replies_pts': 56694, 'comments': False, 'recent_repliers': [], 'channel_id': None, 'max_id': None, 'read_max_id': None}",,,[],0.0,,,
43,Message,2021-01-13 07:43:23+00:00,,0.0,[],,"{'_': 'PeerUser', 'user_id': 1381956698}",0.0,,,28187.0,0.0,,0.0,0.0,Like the UK,0.0,"{'_': 'PeerChannel', 'channel_id': 1316672753}",0.0,0.0,,"{'_': 'MessageReplies', 'replies': 0, 'replies_pts': 56694, 'comments': False, 'recent_repliers': [], 'channel_id': None, 'max_id': None, 'read_max_id': None}",,,[],0.0,,,
44,Message,2021-01-13 07:43:11+00:00,,0.0,[],,"{'_': 'PeerUser', 'user_id': 1381956698}",0.0,,,28186.0,0.0,,0.0,0.0,Because the Russians were the Jews machine of war,0.0,"{'_': 'PeerChannel', 'channel_id': 1316672753}",0.0,0.0,,"{'_': 'MessageReplies', 'replies': 0, 'replies_pts': 56694, 'comments': False, 'recent_repliers': [], 'channel_id': None, 'max_id': None, 'read_max_id': None}",,,[],0.0,,,
45,Message,2021-01-13 07:43:02+00:00,,0.0,[],,"{'_': 'PeerUser', 'user_id': 969940416}",0.0,,,28185.0,0.0,,0.0,0.0,And Marxists,0.0,"{'_': 'PeerChannel', 'channel_id': 1316672753}",0.0,0.0,,"{'_': 'MessageReplies', 'replies': 0, 'replies_pts': 56694, 'comments': False, 'recent_repliers': [], 'channel_id': None, 'max_id': None, 'read_max_id': None}",,,[],0.0,,,
46,Message,2021-01-13 07:42:58+00:00,,0.0,[],,"{'_': 'PeerUser', 'user_id': 1381956698}",0.0,,,28184.0,0.0,"{'_': 'MessageMediaDocument', 'document': {'_': 'Document', 'id': 5186196700959605094, 'access_hash': 3966082610126437899, 'file_reference': b'\x02Nz\xd4\xf1\x00\x00n\x18_\xfe\xa8.\x9e\x1e\xec\xf2Sw\xd3f\xb69\xfb\x00\xb8\n\x113', 'date': datetime.datetime(2021, 1, 13, 7, 42, 38, tzinfo=datetime.timezone.utc), 'mime_type': 'video/mp4', 'size': 3606469, 'dc_id': 1, 'attributes': [{'_': 'DocumentAttributeVideo', 'duration': 43, 'w': 400, 'h': 288, 'round_message': False, 'supports_streaming': True}, {'_': 'DocumentAttributeFilename', 'file_name': 'IMG_1527.mp4'}], 'thumbs': [{'_': 'PhotoStrippedSize', 'type': 'i', 'bytes': b'\x01\x1d(\xc9\x1d))\xca;\x1a\xb7*\xc4\xd6\xe9\x8c!\xc6r{\xd2*\xc5*\xb1k\x13\x19\x11\xfb\x1c\x8c\xd4$\x0f\xe1\xce=\xea\xfd\xb38TB\x17i`1\xf5\xa6""\x94\xe3\x13\xc8?\xda4S\xee\x86.d\xe3\x19=(\xa0D\xe9a&\xc2\xf20^:\x0ei\xf0D\xd7\x0c\x12b\xcc\xaa\xa3\x03\xd2\xae\xdc\xb6\xd6\x8d@\xf9X\xe0\x8f\xca\x84\xe1ww~M\x01q\x9fb\x811\xfb\xbd\xd9\xa7\xb4\n\xb8(\xa3\x1f\xdd\xc5\x1a|\xcd>\xf1 \x07\x1c\x8cT\x85\xf1:\xc3\xf3\x12N7g\x1f\xa0\xa6\x03<\xb8\xcf\xde\x89\x7f*(Y\xf6\xdd\x98J\x03\xf3c=\xa8\xa0\x0f'}, {'_': 'PhotoSize', 'type': 'm', 'location': {'_': 'FileLocationToBeDeprecated', 'volume_id': 100046300529, 'local_id': 13591}, 'w': 320, 'h': 230, 'size': 12198}], 'video_thumbs': []}, 'ttl_seconds': None}",0.0,0.0,,0.0,"{'_': 'PeerChannel', 'channel_id': 1316672753}",0.0,0.0,,"{'_': 'MessageReplies', 'replies': 0, 'replies_pts': 56694, 'comments': False, 'recent_repliers': [], 'channel_id': None, 'max_id': None, 'read_max_id': None}",,,[],0.0,,,
47,Message,2021-01-13 07:42:48+00:00,,0.0,[],,"{'_': 'PeerUser', 'user_id': 969940416}",0.0,,,28183.0,0.0,,0.0,0.0,The bolcheviques weren't Russians.,0.0,"{'_': 'PeerChannel', 'channel_id': 1316672753}",0.0,0.0,,,,"{'_': 'MessageReplyHeader', 'reply_to_msg_id': 28182, 'reply_to_peer_id': None, 'reply_to_top_id': None}",[],0.0,,,
48,Message,2021-01-13 07:42:20+00:00,,0.0,[],,"{'_': 'PeerUser', 'user_id': 1515512290}",0.0,,,28182.0,0.0,,0.0,0.0,Why did the Germans fight the Russians? If the jews were hitlers biggest threat,0.0,"{'_': 'PeerChannel', 'channel_id': 1316672753}",0.0,0.0,,"{'_': 'MessageReplies', 'replies': 1, 'replies_pts': 56694, 'comments': False, 'recent_repliers': [], 'channel_id': None, 'max_id': 28183, 'read_max_id': None}",,,[],0.0,,,
49,Message,2021-01-13 07:41:09+00:00,,0.0,[],,"{'_': 'PeerUser', 'user_id': 1381956698}",0.0,,,28181.0,0.0,"{'_': 'MessageMediaDocument', 'document': {'_': 'Document', 'id': 5186196700959605093, 'access_hash': -1987784966781409116, 'file_reference': b'\x02Nz\xd4\xf1\x00\x00n\x15_\xfe\xa8.\x82\xb6\x84\xb2\xd4\xdf\xa0~d\x05\xa1\x92\x118\xcf\xf3', 'date': datetime.datetime(2021, 1, 13, 7, 39, 37, tzinfo=datetime.timezone.utc), 'mime_type': 'video/mp4', 'size': 8862903, 'dc_id': 1, 'attributes': [{'_': 'DocumentAttributeVideo', 'duration': 292, 'w': 848, 'h': 464, 'round_message': False, 'supports_streaming': True}, {'_': 'DocumentAttributeFilename', 'file_name': 'IMG_3220.MP4'}], 'thumbs': [{'_': 'PhotoStrippedSize', 'type': 'i', 'bytes': b'\x01\x16(\xc5\xa2\x8a(\x00\xa2\x8a(\x00\xa2\x8a(\x00\xa2\x8a(\x00\xa2\x8a(\x00\xa2\x8a(\x03'}, {'_': 'PhotoSize', 'type': 'm', 'location': {'_': 'FileLocationToBeDeprecated', 'volume_id': 100011600411, 'local_id': 1709}, 'w': 320, 'h': 175, 'size': 614}], 'video_thumbs': []}, 'ttl_seconds': None}",0.0,0.0,,0.0,"{'_': 'PeerChannel', 'channel_id': 1316672753}",0.0,0.0,,"{'_': 'MessageReplies', 'replies': 0, 'replies_pts': 56694, 'comments': False, 'recent_repliers': [], 'channel_id': None, 'max_id': None, 'read_max_id': None}",,,[],0.0,,,
50,Message,2021-01-13 07:39:49+00:00,,0.0,[],,"{'_': 'PeerUser', 'user_id': 1381956698}",0.0,,,28180.0,0.0,,0.0,0.0,Enough infighting... your ancestors and blood are not so different,0.0,"{'_': 'PeerChannel', 'channel_id': 1316672753}",0.0,0.0,,"{'_': 'MessageReplies', 'replies': 0, 'replies_pts': 56694, 'comments': False, 'recent_repliers': [], 'channel_id': None, 'max_id': None, 'read_max_id': None}",,,[],0.0,,,
51,Message,2021-01-13 07:39:41+00:00,,0.0,[],,"{'_': 'PeerUser', 'user_id': 969940416}",0.0,,,28179.0,0.0,,0.0,0.0,Used to.,0.0,"{'_': 'PeerChannel', 'channel_id': 1316672753}",0.0,0.0,,,,"{'_': 'MessageReplyHeader', 'reply_to_msg_id': 28175, 'reply_to_peer_id': None, 'reply_to_top_id': 28171}",[],0.0,,,
52,Message,2021-01-13 07:39:39+00:00,,0.0,[],,"{'_': 'PeerUser', 'user_id': 913812192}",0.0,,,28178.0,0.0,,0.0,0.0,Looks French to me,0.0,"{'_': 'PeerChannel', 'channel_id': 1316672753}",0.0,0.0,,"{'_': 'MessageReplies', 'replies': 0, 'replies_pts': 56694, 'comments': False, 'recent_repliers': [], 'channel_id': None, 'max_id': None, 'read_max_id': None}",,,[],0.0,,,
53,Message,2021-01-13 07:38:53+00:00,,0.0,[],,"{'_': 'PeerUser', 'user_id': 1515512290}",0.0,,,28177.0,0.0,,0.0,0.0,Notice the British white flag,0.0,"{'_': 'PeerChannel', 'channel_id': 1316672753}",0.0,0.0,,"{'_': 'MessageReplies', 'replies': 0, 'replies_pts': 56694, 'comments': False, 'recent_repliers': [], 'channel_id': None, 'max_id': None, 'read_max_id': None}",,,[],0.0,,,
54,Message,2021-01-13 07:38:42+00:00,,0.0,[],,"{'_': 'PeerUser', 'user_id': 1515512290}",0.0,,,28176.0,0.0,"{'_': 'MessageMediaPhoto', 'photo': {'_': 'Photo', 'id': 5183831325486983620, 'access_hash': 8317909759821115615, 'file_reference': b'\x02Nz\xd4\xf1\x00\x00n\x10_\xfe\xa8.N\xf8 l\x0e$\xd0B\n\xc7w\x16\x06W\x1b\xc7', 'date': datetime.datetime(2021, 1, 13, 7, 38, 41, tzinfo=datetime.timezone.utc), 'sizes': [{'_': 'PhotoStrippedSize', 'type': 'i', 'bytes': b'\x01\x17(\x8f\x03\xf8\x8e\x052F@\xff\x00!\xc8\xa8\x89\x04\x12X\x9f\xc2\x98\x08\xdd\xedHd\x99\xc9\xa9\x96#\x8c\xd3\x14\x05R\xcd\xd8\xf4\xa4{\xa6/\x8e\x02\xf4\xa4\x03\xa4\xc2\xf54T,\xdf&{\x1a(\x02.\xa7\x9a\x91"",(\xa2\x86\x03\x9a3\xd4\xbd0\xa8\xf5\xa2\x8a\x10\xc6\x93\x81\xb7\xb5\x14QLG'}, {'_': 'PhotoSize', 'type': 'm', 'location': {'_': 'FileLocationToBeDeprecated', 'volume_id': 100033100246, 'local_id': 117515}, 'w': 320, 'h': 180, 'size': 11880}, {'_': 'PhotoSize', 'type': 'x', 'location': {'_': 'FileLocationToBeDeprecated', 'volume_id': 100033100246, 'local_id': 117516}, 'w': 620, 'h': 348, 'size': 22054}], 'dc_id': 1, 'has_stickers': False, 'video_sizes': []}, 'ttl_seconds': None}",0.0,0.0,,0.0,"{'_': 'PeerChannel', 'channel_id': 1316672753}",0.0,0.0,,"{'_': 'MessageReplies', 'replies': 0, 'replies_pts': 56694, 'comments': False, 'recent_repliers': [], 'channel_id': None, 'max_id': None, 'read_max_id': None}",,,[],0.0,,,
55,Message,2021-01-13 07:38:05+00:00,,0.0,[],,"{'_': 'PeerUser', 'user_id': 1430514024}",0.0,,,28175.0,0.0,,0.0,0.0,You like trump?,0.0,"{'_': 'PeerChannel', 'channel_id': 1316672753}",0.0,0.0,,,,"{'_': 'MessageReplyHeader', 'reply_to_msg_id': 28174, 'reply_to_peer_id': None, 'reply_to_top_id': 28171}",[],0.0,,,
56,Message,2021-01-13 07:37:41+00:00,,0.0,[],,"{'_': 'PeerUser', 'user_id': 969940416}",0.0,,,28174.0,0.0,,0.0,0.0,Huh... Nice,0.0,"{'_': 'PeerChannel', 'channel_id': 1316672753}",0.0,0.0,,,,"{'_': 'MessageReplyHeader', 'reply_to_msg_id': 28171, 'reply_to_peer_id': None, 'reply_to_top_id': None}",[],0.0,,,
57,Message,2021-01-13 07:37:11+00:00,,0.0,[],,"{'_': 'PeerUser', 'user_id': 1381956698}",0.0,,,28173.0,0.0,"{'_': 'MessageMediaDocument', 'document': {'_': 'Document', 'id': 5183831325030744354, 'access_hash': -999969116684201805, 'file_reference': b'\x02Nz\xd4\xf1\x00\x00n\r_\xfe\xa8.\x0f\x1b?\x03\x0e9\xa0^ \x1e4\x89\x14\x8d@\xef', 'date': datetime.datetime(2021, 1, 13, 7, 37, 10, tzinfo=datetime.timezone.utc), 'mime_type': 'video/mp4', 'size': 1710268, 'dc_id': 1, 'attributes': [{'_': 'DocumentAttributeVideo', 'duration': 42, 'w': 400, 'h': 208, 'round_message': False, 'supports_streaming': True}, {'_': 'DocumentAttributeFilename', 'file_name': 'IMG_1865.mp4'}], 'thumbs': [{'_': 'PhotoStrippedSize', 'type': 'i', 'bytes': b'\x01\x15(\xa1\xe5\xe1\xb1\xedQH\xb8\xab\x87\x1ei\xe3\x8d\xb5]\xfe\xef\xbdS\xd8\x10\x8b\x01\xf2\xb7\xf3\x9e\xb4\xaa\x99?\x85I\x1b\x93\x01\\\xa8\xed\xcf\xa5\x08\xe1OL\xf1R\x93cv!\x92""\x99 ph\xa9\xa5\x90\x18\xc8\xdb\x8c\xd1T\xd1 \xeew\x9fqQ\x11E\x14\x0c;b\x97\xbd\x14S\x10\x15\xc8\xa2\x8a(bG'}, {'_': 'PhotoSize', 'type': 'm', 'location': {'_': 'FileLocationToBeDeprecated', 'volume_id': 100041000572, 'local_id': 7257}, 'w': 320, 'h': 166, 'size': 8158}], 'video_thumbs': []}, 'ttl_seconds': None}",0.0,0.0,,0.0,"{'_': 'PeerChannel', 'channel_id': 1316672753}",0.0,0.0,,"{'_': 'MessageReplies', 'replies': 0, 'replies_pts': 56694, 'comments': False, 'recent_repliers': [], 'channel_id': None, 'max_id': None, 'read_max_id': None}",,,[],0.0,,,
58,Message,2021-01-13 07:37:10+00:00,,0.0,[],,"{'_': 'PeerUser', 'user_id': 1430514024}",0.0,,,28172.0,0.0,,0.0,0.0,Trump tards ^,0.0,"{'_': 'PeerChannel', 'channel_id': 1316672753}",0.0,0.0,,"{'_': 'MessageReplies', 'replies': 0, 'replies_pts': 56694, 'comments': False, 'recent_repliers': [], 'channel_id': None, 'max_id': None, 'read_max_id': None}",,,[],0.0,,,
59,Message,2021-01-13 07:36:58+00:00,,0.0,[],,"{'_': 'PeerUser', 'user_id': 1430514024}",0.0,,,28171.0,0.0,"{'_': 'MessageMediaPhoto', 'photo': {'_': 'Photo', 'id': 5183922086735882468, 'access_hash': -5909129978654159528, 'file_reference': b'\x02Nz\xd4\xf1\x00\x00n\x0b_\xfe\xa8.\xf9\xba\x12O\x9d\xa9\x1a\xa4\xe2\xbd\xa6D\xa8\x9e\x1b\x87', 'date': datetime.datetime(2021, 1, 12, 7, 53, tzinfo=datetime.timezone.utc), 'sizes': [{'_': 'PhotoStrippedSize', 'type': 'i', 'bytes': b'\x01(\x18\xb5\xe7\xb8\x94\xb2\x93\x8fCVd\x97j\x12\x08\xce8\xaa\xf1\xc2\x0c\xbbI\x1c\x1eEY\x9a?2<`d~\x94\x01[\xcc-""37\x1d\xfd\xa8\xa41\x95`\xa4\x8c\x9a(\x023\x97r{\xd5\x89g\x07r\x0f\xbd\xd0\xe3\xb55^$\x9c\xe4p:\x1c\xd4\xcd$L\x18\x11\xd0s\xc5\x00U\x07\x05N\x06V\x8ay\x08eP\xaap\xde\xb4P\x04@\x13\x9e\xf4\xb9$\x93\x9eO_z(\xa0\x03\xfaQE\x14\x01'}, {'_': 'PhotoSize', 'type': 'm', 'location': {'_': 'FileLocationToBeDeprecated', 'volume_id': 107917334, 'local_id': 431068}, 'w': 190, 'h': 320, 'size': 19004}, {'_': 'PhotoSize', 'type': 'x', 'location': {'_': 'FileLocationToBeDeprecated', 'volume_id': 107917334, 'local_id': 431066}, 'w': 340, 'h': 574, 'size': 32913}], 'dc_id': 1, 'has_stickers': False, 'video_sizes': []}, 'ttl_seconds': None}",0.0,0.0,,0.0,"{'_': 'PeerChannel', 'channel_id': 1316672753}",0.0,0.0,,"{'_': 'MessageReplies', 'replies': 3, 'replies_pts': 56694, 'comments': False, 'recent_repliers': [], 'channel_id': None, 'max_id': 28179, 'read_max_id': None}",,,[],0.0,,,
60,Message,2021-01-13 07:36:13+00:00,,0.0,[],,"{'_': 'PeerUser', 'user_id': 969940416}",0.0,,,28170.0,0.0,,0.0,0.0,Kek,0.0,"{'_': 'PeerChannel', 'channel_id': 1316672753}",0.0,0.0,,,,"{'_': 'MessageReplyHeader', 'reply_to_msg_id': 28167, 'reply_to_peer_id': None, 'reply_to_top_id': 28160}",[],0.0,,,
61,Message,2021-01-13 07:35:45+00:00,,0.0,[],,"{'_': 'PeerUser', 'user_id': 1430514024}",0.0,,,28169.0,0.0,,0.0,0.0,😂😂😂,0.0,"{'_': 'PeerChannel', 'channel_id': 1316672753}",0.0,0.0,,"{'_': 'MessageReplies', 'replies': 0, 'replies_pts': 56694, 'comments': False, 'recent_repliers': [], 'channel_id': None, 'max_id': None, 'read_max_id': None}",,,[],0.0,,,
62,Message,2021-01-13 07:35:40+00:00,,0.0,[],,"{'_': 'PeerUser', 'user_id': 1381956698}",0.0,,,28168.0,0.0,,0.0,0.0,"And if not, fuck it. Because this year you will be either way.",0.0,"{'_': 'PeerChannel', 'channel_id': 1316672753}",0.0,0.0,,"{'_': 'MessageReplies', 'replies': 0, 'replies_pts': 56694, 'comments': False, 'recent_repliers': [], 'channel_id': None, 'max_id': None, 'read_max_id': None}",,,[],0.0,,,
63,Message,2021-01-13 07:35:34+00:00,,0.0,[],,"{'_': 'PeerUser', 'user_id': 1430514024}",0.0,,,28167.0,0.0,,0.0,0.0,I don’t speak I’m deaf,0.0,"{'_': 'PeerChannel', 'channel_id': 1316672753}",0.0,0.0,,,,"{'_': 'MessageReplyHeader', 'reply_to_msg_id': 28165, 'reply_to_peer_id': None, 'reply_to_top_id': 28160}",[],0.0,,,
